State/UT,Year,Gender,MaxAge,MinAge,Crimes,#Cases
Punjab,2003,F,100,1,Riots,9
Punjab,2004,F,100,1,Riots,7
Punjab,2005,F,100,1,Riots,4
Punjab,2009,F,100,1,Riots,2
Punjab,2010,F,100,1,Riots,2
Rajasthan,2001,F,100,1,Riots,9757
Rajasthan,2002,F,100,1,Riots,9277
Rajasthan,2003,F,100,1,Riots,5514
Rajasthan,2004,F,100,1,Riots,4508
Rajasthan,2005,F,100,1,Riots,4194
Rajasthan,2006,F,100,1,Riots,4666
Rajasthan,2007,F,100,1,Riots,2735
Rajasthan,2008,F,100,1,Riots,3001
Rajasthan,2010,F,100,1,Riots,1428
Sikkim,2001,F,100,1,Riots,12
Sikkim,2002,F,100,1,Riots,24
Sikkim,2003,F,100,1,Riots,10
Sikkim,2004,F,100,1,Riots,8
Sikkim,2005,F,100,1,Riots,3
Sikkim,2006,F,100,1,Riots,5
Sikkim,2007,F,100,1,Riots,8
Sikkim,2008,F,100,1,Riots,6
Sikkim,2009,F,100,1,Riots,3
Sikkim,2010,F,100,1,Riots,7
Tamil Nadu,2001,F,100,1,Riots,3901
Tamil Nadu,2002,F,100,1,Riots,4293
Tamil Nadu,2003,F,100,1,Riots,4698
Tamil Nadu,2004,F,100,1,Riots,4043
Tamil Nadu,2005,F,100,1,Riots,3767
Tamil Nadu,2006,F,100,1,Riots,2494
Tamil Nadu,2007,F,100,1,Riots,1742
Tamil Nadu,2008,F,100,1,Riots,1854
Tamil Nadu,2009,F,100,1,Riots,1820
Tamil Nadu,2010,F,100,1,Riots,1617
Tripura,2001,F,100,1,Riots,81
Tripura,2002,F,100,1,Riots,121
Tripura,2003,F,100,1,Riots,113
Tripura,2004,F,100,1,Riots,38
Tripura,2005,F,100,1,Riots,118
Tripura,2006,F,100,1,Riots,83
Tripura,2007,F,100,1,Riots,348
Tripura,2008,F,100,1,Riots,49
Tripura,2009,F,100,1,Riots,68
Tripura,2010,F,100,1,Riots,72
Uttar Pradesh,2001,F,100,1,Riots,4345
Uttar Pradesh,2002,F,100,1,Riots,4259
Uttar Pradesh,2003,F,100,1,Riots,3025
Uttar Pradesh,2004,F,100,1,Riots,2581
Uttar Pradesh,2005,F,100,1,Riots,2904
Uttar Pradesh,2006,F,100,1,Riots,2935
Uttar Pradesh,2007,F,100,1,Riots,2616
Uttar Pradesh,2008,F,100,1,Riots,2978
Uttar Pradesh,2009,F,100,1,Riots,2847
Uttar Pradesh,2010,F,100,1,Riots,3693
Uttarakhand,2001,F,100,1,Riots,180
Uttarakhand,2002,F,100,1,Riots,155
Uttarakhand,2003,F,100,1,Riots,181
Uttarakhand,2004,F,100,1,Riots,119
Uttarakhand,2005,F,100,1,Riots,222
Uttarakhand,2006,F,100,1,Riots,157
Uttarakhand,2007,F,100,1,Riots,269
Uttarakhand,2008,F,100,1,Riots,117
Uttarakhand,2009,F,100,1,Riots,221
Uttarakhand,2010,F,100,1,Riots,183
West Bengal,2001,F,100,1,Riots,1771
West Bengal,2002,F,100,1,Riots,2580
West Bengal,2003,F,100,1,Riots,2775
West Bengal,2004,F,100,1,Riots,1313
West Bengal,2005,F,100,1,Riots,1410
West Bengal,2006,F,100,1,Riots,2798
West Bengal,2007,F,100,1,Riots,1982
West Bengal,2008,F,100,1,Riots,2800
West Bengal,2009,F,100,1,Riots,1961
West Bengal,2010,F,100,1,Riots,2011
Andaman & Nicobar Islands,2002,F,100,1,Arson,1
Andaman & Nicobar Islands,2003,F,100,1,Arson,3
Andaman & Nicobar Islands,2004,F,100,1,Arson,1
Andaman & Nicobar Islands,2005,F,100,1,Arson,2
Andaman & Nicobar Islands,2007,F,100,1,Arson,3
Andaman & Nicobar Islands,2008,F,100,1,Arson,2
Andaman & Nicobar Islands,2009,F,100,1,Arson,2
Andaman & Nicobar Islands,2010,F,100,1,Arson,1
Andhra Pradesh,2001,F,100,1,Arson,537
Andhra Pradesh,2002,F,100,1,Arson,499
Andhra Pradesh,2003,F,100,1,Arson,484
Andhra Pradesh,2004,F,100,1,Arson,542
Andhra Pradesh,2005,F,100,1,Arson,612
Andhra Pradesh,2006,F,100,1,Arson,681
Andhra Pradesh,2007,F,100,1,Arson,861
Andhra Pradesh,2008,F,100,1,Arson,651
Andhra Pradesh,2009,F,100,1,Arson,478
Andhra Pradesh,2010,F,100,1,Arson,706
Arunachal Pradesh,2001,F,100,1,Arson,3
Arunachal Pradesh,2003,F,100,1,Arson,1
Arunachal Pradesh,2004,F,100,1,Arson,1
Arunachal Pradesh,2005,F,100,1,Arson,3
Arunachal Pradesh,2006,F,100,1,Arson,3
Arunachal Pradesh,2007,F,100,1,Arson,3
Arunachal Pradesh,2008,F,100,1,Arson,3
Arunachal Pradesh,2009,F,100,1,Arson,2
Arunachal Pradesh,2010,F,100,1,Arson,2
Assam,2001,F,100,1,Arson,147
Assam,2002,F,100,1,Arson,130
Assam,2003,F,100,1,Arson,181
Assam,2004,F,100,1,Arson,193
Assam,2005,F,100,1,Arson,211
Assam,2006,F,100,1,Arson,233
Assam,2007,F,100,1,Arson,158
Assam,2008,F,100,1,Arson,141
Assam,2009,F,100,1,Arson,130
Assam,2010,F,100,1,Arson,86
Bihar,2001,F,100,1,Arson,208
Bihar,2002,F,100,1,Arson,148
Bihar,2003,F,100,1,Arson,233
Bihar,2004,F,100,1,Arson,286
Bihar,2005,F,100,1,Arson,258
Bihar,2006,F,100,1,Arson,398
Bihar,2007,F,100,1,Arson,325
Bihar,2008,F,100,1,Arson,418
Bihar,2009,F,100,1,Arson,338
Bihar,2010,F,100,1,Arson,275
Chandigarh,2001,F,100,1,Arson,3
Chandigarh,2002,F,100,1,Arson,1
Chandigarh,2003,F,100,1,Arson,2
Chandigarh,2004,F,100,1,Arson,1
Chandigarh,2005,F,100,1,Arson,1
Chandigarh,2006,F,100,1,Arson,1
Chandigarh,2007,F,100,1,Arson,1
Chandigarh,2008,F,100,1,Arson,2
Chandigarh,2009,F,100,1,Arson,2
Chandigarh,2010,F,100,1,Arson,1
Chhattisgarh,2001,F,100,1,Arson,63
Chhattisgarh,2002,F,100,1,Arson,85
Chhattisgarh,2003,F,100,1,Arson,57
Chhattisgarh,2004,F,100,1,Arson,77
Chhattisgarh,2005,F,100,1,Arson,133
Chhattisgarh,2006,F,100,1,Arson,100
Chhattisgarh,2007,F,100,1,Arson,142
Chhattisgarh,2008,F,100,1,Arson,112
Chhattisgarh,2009,F,100,1,Arson,134
Chhattisgarh,2010,F,100,1,Arson,141
Dadra & Nagar Haveli,2001,F,100,1,Arson,2
Dadra & Nagar Haveli,2002,F,100,1,Arson,1
Dadra & Nagar Haveli,2003,F,100,1,Arson,1
Dadra & Nagar Haveli,2004,F,100,1,Arson,1
Dadra & Nagar Haveli,2006,F,100,1,Arson,2
Dadra & Nagar Haveli,2008,F,100,1,Arson,2
Daman & Diu,2002,F,100,1,Arson,2
Daman & Diu,2003,F,100,1,Arson,2
Daman & Diu,2005,F,100,1,Arson,2
Daman & Diu,2006,F,100,1,Arson,2
Daman & Diu,2007,F,100,1,Arson,1
Daman & Diu,2008,F,100,1,Arson,1
Delhi,2001,F,100,1,Arson,93
Delhi,2002,F,100,1,Arson,3
Delhi,2003,F,100,1,Arson,6
Delhi,2004,F,100,1,Arson,29
Delhi,2005,F,100,1,Arson,7
Delhi,2006,F,100,1,Arson,20
Delhi,2007,F,100,1,Arson,16
Delhi,2008,F,100,1,Arson,4
Delhi,2009,F,100,1,Arson,8
Delhi,2010,F,100,1,Arson,7
Goa,2001,F,100,1,Arson,41
Goa,2002,F,100,1,Arson,18
Goa,2003,F,100,1,Arson,12
Goa,2004,F,100,1,Arson,9
Goa,2005,F,100,1,Arson,10
Goa,2006,F,100,1,Arson,11
Goa,2007,F,100,1,Arson,3
Goa,2008,F,100,1,Arson,4
Goa,2009,F,100,1,Arson,6
Goa,2010,F,100,1,Arson,17
Gujarat,2001,F,100,1,Arson,230
Gujarat,2002,F,100,1,Arson,207
Gujarat,2003,F,100,1,Arson,314
Gujarat,2004,F,100,1,Arson,289
Gujarat,2005,F,100,1,Arson,209
Gujarat,2006,F,100,1,Arson,201
Gujarat,2007,F,100,1,Arson,237
Gujarat,2008,F,100,1,Arson,211
Gujarat,2009,F,100,1,Arson,183
Gujarat,2010,F,100,1,Arson,214
Haryana,2001,F,100,1,Arson,109
Haryana,2002,F,100,1,Arson,168
Haryana,2003,F,100,1,Arson,122
Haryana,2004,F,100,1,Arson,111
Haryana,2005,F,100,1,Arson,84
Haryana,2006,F,100,1,Arson,68
Haryana,2007,F,100,1,Arson,83
Haryana,2008,F,100,1,Arson,118
Haryana,2009,F,100,1,Arson,91
Haryana,2010,F,100,1,Arson,92
Himachal Pradesh,2001,F,100,1,Arson,66
Himachal Pradesh,2002,F,100,1,Arson,55
Himachal Pradesh,2003,F,100,1,Arson,52
Himachal Pradesh,2004,F,100,1,Arson,54
Himachal Pradesh,2005,F,100,1,Arson,81
Himachal Pradesh,2006,F,100,1,Arson,52
Himachal Pradesh,2007,F,100,1,Arson,37
Himachal Pradesh,2008,F,100,1,Arson,46
Himachal Pradesh,2009,F,100,1,Arson,48
Himachal Pradesh,2010,F,100,1,Arson,36
Jammu & Kashmir,2001,F,100,1,Arson,48
Jammu & Kashmir,2002,F,100,1,Arson,35
Jammu & Kashmir,2003,F,100,1,Arson,17
Jammu & Kashmir,2004,F,100,1,Arson,41
Jammu & Kashmir,2005,F,100,1,Arson,42
Jammu & Kashmir,2006,F,100,1,Arson,52
Jammu & Kashmir,2007,F,100,1,Arson,45
Jammu & Kashmir,2008,F,100,1,Arson,23
Jammu & Kashmir,2009,F,100,1,Arson,94
Jammu & Kashmir,2010,F,100,1,Arson,41
Jharkhand,2001,F,100,1,Arson,66
Jharkhand,2002,F,100,1,Arson,102
Jharkhand,2003,F,100,1,Arson,104
Jharkhand,2004,F,100,1,Arson,104
Jharkhand,2005,F,100,1,Arson,84
Jharkhand,2006,F,100,1,Arson,141
Jharkhand,2007,F,100,1,Arson,102
Jharkhand,2008,F,100,1,Arson,71
Jharkhand,2009,F,100,1,Arson,94
Jharkhand,2010,F,100,1,Arson,72
Karnataka,2001,F,100,1,Arson,181
Karnataka,2002,F,100,1,Arson,137
Karnataka,2003,F,100,1,Arson,236
Karnataka,2004,F,100,1,Arson,186
Karnataka,2005,F,100,1,Arson,193
Karnataka,2006,F,100,1,Arson,139
Karnataka,2007,F,100,1,Arson,147
Karnataka,2008,F,100,1,Arson,197
Karnataka,2009,F,100,1,Arson,122
Karnataka,2010,F,100,1,Arson,129
Kerala,2001,F,100,1,Arson,94
Kerala,2002,F,100,1,Arson,83
Kerala,2003,F,100,1,Arson,130
Kerala,2004,F,100,1,Arson,208
Kerala,2005,F,100,1,Arson,68
Kerala,2006,F,100,1,Arson,448
Kerala,2007,F,100,1,Arson,70
Kerala,2008,F,100,1,Arson,136
Kerala,2009,F,100,1,Arson,156
Kerala,2010,F,100,1,Arson,124
Madhya Pradesh,2001,F,100,1,Arson,788
Madhya Pradesh,2002,F,100,1,Arson,696
Madhya Pradesh,2003,F,100,1,Arson,698
Madhya Pradesh,2004,F,100,1,Arson,656
Madhya Pradesh,2005,F,100,1,Arson,802
Madhya Pradesh,2006,F,100,1,Arson,665
Madhya Pradesh,2007,F,100,1,Arson,615
Madhya Pradesh,2008,F,100,1,Arson,621
Madhya Pradesh,2009,F,100,1,Arson,889
Madhya Pradesh,2010,F,100,1,Arson,777
Maharashtra,2001,F,100,1,Arson,670
Maharashtra,2002,F,100,1,Arson,686
Maharashtra,2003,F,100,1,Arson,663
Maharashtra,2004,F,100,1,Arson,593
Maharashtra,2005,F,100,1,Arson,622
Maharashtra,2006,F,100,1,Arson,615
Maharashtra,2007,F,100,1,Arson,600
Maharashtra,2008,F,100,1,Arson,698
Maharashtra,2009,F,100,1,Arson,580
Maharashtra,2010,F,100,1,Arson,607
Manipur,2004,F,100,1,Arson,532
Manipur,2005,F,100,1,Arson,457
Manipur,2006,F,100,1,Arson,382
Manipur,2007,F,100,1,Arson,308
Manipur,2008,F,100,1,Arson,233
Manipur,2009,F,100,1,Arson,158
Manipur,2010,F,100,1,Arson,83
Meghalaya,2001,F,100,1,Arson,8
Meghalaya,2002,F,100,1,Arson,4
Meghalaya,2003,F,100,1,Arson,2
Meghalaya,2004,F,100,1,Arson,4
Meghalaya,2005,F,100,1,Arson,4
Meghalaya,2006,F,100,1,Arson,16
Meghalaya,2007,F,100,1,Arson,5
Meghalaya,2008,F,100,1,Arson,10
Meghalaya,2009,F,100,1,Arson,16
Meghalaya,2010,F,100,1,Arson,5
Mizoram,2001,F,100,1,Arson,13
Mizoram,2002,F,100,1,Arson,11
Mizoram,2003,F,100,1,Arson,12
Mizoram,2004,F,100,1,Arson,39
Mizoram,2005,F,100,1,Arson,6
Mizoram,2006,F,100,1,Arson,25
Mizoram,2007,F,100,1,Arson,18
Mizoram,2008,F,100,1,Arson,32
Mizoram,2009,F,100,1,Arson,25
Mizoram,2010,F,100,1,Arson,17
Nagaland,2001,F,100,1,Arson,9
Nagaland,2002,F,100,1,Arson,1
Nagaland,2003,F,100,1,Arson,3
Nagaland,2004,F,100,1,Arson,5
Nagaland,2005,F,100,1,Arson,5
Nagaland,2006,F,100,1,Arson,5
Nagaland,2007,F,100,1,Arson,6
Nagaland,2008,F,100,1,Arson,6
Nagaland,2009,F,100,1,Arson,6
Nagaland,2010,F,100,1,Arson,3
Odisha,2001,F,100,1,Arson,190
Odisha,2002,F,100,1,Arson,218
Odisha,2003,F,100,1,Arson,246
Odisha,2004,F,100,1,Arson,294
Odisha,2005,F,100,1,Arson,205
Odisha,2006,F,100,1,Arson,173
Odisha,2007,F,100,1,Arson,159
Odisha,2008,F,100,1,Arson,187
Odisha,2009,F,100,1,Arson,266
Odisha,2010,F,100,1,Arson,301
Puducherry,2001,F,100,1,Arson,1
Puducherry,2002,F,100,1,Arson,5
Puducherry,2003,F,100,1,Arson,2
Puducherry,2004,F,100,1,Arson,2
Puducherry,2005,F,100,1,Arson,4
Puducherry,2006,F,100,1,Arson,3
Puducherry,2007,F,100,1,Arson,9
Puducherry,2008,F,100,1,Arson,4
Puducherry,2009,F,100,1,Arson,4
Puducherry,2010,F,100,1,Arson,1
Punjab,2001,F,100,1,Arson,18
Punjab,2002,F,100,1,Arson,44
Punjab,2003,F,100,1,Arson,44
Punjab,2004,F,100,1,Arson,40
Punjab,2005,F,100,1,Arson,25
Punjab,2006,F,100,1,Arson,22
Punjab,2007,F,100,1,Arson,26
Punjab,2008,F,100,1,Arson,37
Punjab,2009,F,100,1,Arson,34
Punjab,2010,F,100,1,Arson,69
Rajasthan,2001,F,100,1,Arson,476
Rajasthan,2002,F,100,1,Arson,518
Rajasthan,2003,F,100,1,Arson,456
Rajasthan,2004,F,100,1,Arson,407
Rajasthan,2005,F,100,1,Arson,363
Rajasthan,2006,F,100,1,Arson,314
Rajasthan,2007,F,100,1,Arson,299
Rajasthan,2008,F,100,1,Arson,311
Rajasthan,2010,F,100,1,Arson,212
Sikkim,2002,F,100,1,Arson,1
Sikkim,2003,F,100,1,Arson,1
Sikkim,2004,F,100,1,Arson,1
Sikkim,2007,F,100,1,Arson,1
Sikkim,2009,F,100,1,Arson,4
Tamil Nadu,2001,F,100,1,Arson,429
Tamil Nadu,2002,F,100,1,Arson,527
Tamil Nadu,2003,F,100,1,Arson,413
Tamil Nadu,2004,F,100,1,Arson,438
Tamil Nadu,2005,F,100,1,Arson,511
Tamil Nadu,2006,F,100,1,Arson,369
Tamil Nadu,2007,F,100,1,Arson,288
Tamil Nadu,2008,F,100,1,Arson,310
Tamil Nadu,2009,F,100,1,Arson,265
Tamil Nadu,2010,F,100,1,Arson,222
Tripura,2001,F,100,1,Arson,17
Tripura,2002,F,100,1,Arson,15
Tripura,2003,F,100,1,Arson,11
Tripura,2004,F,100,1,Arson,4
Tripura,2005,F,100,1,Arson,15
Tripura,2006,F,100,1,Arson,10
Tripura,2007,F,100,1,Arson,92
Tripura,2008,F,100,1,Arson,16
Tripura,2009,F,100,1,Arson,20
Tripura,2010,F,100,1,Arson,11
Uttar Pradesh,2001,F,100,1,Arson,398
Uttar Pradesh,2002,F,100,1,Arson,551
Uttar Pradesh,2003,F,100,1,Arson,607
Uttar Pradesh,2004,F,100,1,Arson,399
Uttar Pradesh,2005,F,100,1,Arson,433
Uttar Pradesh,2006,F,100,1,Arson,322
Uttar Pradesh,2007,F,100,1,Arson,261
Uttar Pradesh,2008,F,100,1,Arson,244
Uttar Pradesh,2009,F,100,1,Arson,222
Uttar Pradesh,2010,F,100,1,Arson,384
Uttarakhand,2001,F,100,1,Arson,12
Uttarakhand,2002,F,100,1,Arson,17
Uttarakhand,2003,F,100,1,Arson,10
Uttarakhand,2004,F,100,1,Arson,14
Uttarakhand,2005,F,100,1,Arson,6
Uttarakhand,2006,F,100,1,Arson,18
Uttarakhand,2007,F,100,1,Arson,20
Uttarakhand,2008,F,100,1,Arson,22
Uttarakhand,2009,F,100,1,Arson,7
Uttarakhand,2010,F,100,1,Arson,9
West Bengal,2001,F,100,1,Arson,40
West Bengal,2002,F,100,1,Arson,63
West Bengal,2003,F,100,1,Arson,82
West Bengal,2004,F,100,1,Arson,55
West Bengal,2005,F,100,1,Arson,59
West Bengal,2006,F,100,1,Arson,93
West Bengal,2007,F,100,1,Arson,124
West Bengal,2008,F,100,1,Arson,83
West Bengal,2009,F,100,1,Arson,84
West Bengal,2010,F,100,1,Arson,84
Andaman & Nicobar Islands,2002,F,100,1,Robbery,2
Andaman & Nicobar Islands,2003,F,100,1,Robbery,1
Andaman & Nicobar Islands,2004,F,100,1,Robbery,3
Andaman & Nicobar Islands,2007,F,100,1,Robbery,1
Andaman & Nicobar Islands,2008,F,100,1,Robbery,4
Andaman & Nicobar Islands,2009,F,100,1,Robbery,1
Andaman & Nicobar Islands,2010,F,100,1,Robbery,5
Andhra Pradesh,2001,F,100,1,Robbery,514
Andhra Pradesh,2002,F,100,1,Robbery,589
Andhra Pradesh,2003,F,100,1,Robbery,454
Andhra Pradesh,2004,F,100,1,Robbery,440
Andhra Pradesh,2005,F,100,1,Robbery,424
Andhra Pradesh,2006,F,100,1,Robbery,507
Andhra Pradesh,2007,F,100,1,Robbery,462
Andhra Pradesh,2008,F,100,1,Robbery,404
Andhra Pradesh,2009,F,100,1,Robbery,365
Andhra Pradesh,2010,F,100,1,Robbery,485
Arunachal Pradesh,2001,F,100,1,Robbery,32
Arunachal Pradesh,2002,F,100,1,Robbery,10
Arunachal Pradesh,2003,F,100,1,Robbery,6
Arunachal Pradesh,2004,F,100,1,Robbery,12
Arunachal Pradesh,2005,F,100,1,Robbery,26
Arunachal Pradesh,2006,F,100,1,Robbery,26
Arunachal Pradesh,2007,F,100,1,Robbery,19
Arunachal Pradesh,2008,F,100,1,Robbery,22
Arunachal Pradesh,2009,F,100,1,Robbery,11
Arunachal Pradesh,2010,F,100,1,Robbery,22
Assam,2001,F,100,1,Robbery,219
Assam,2002,F,100,1,Robbery,191
Assam,2003,F,100,1,Robbery,277
Assam,2004,F,100,1,Robbery,273
Assam,2005,F,100,1,Robbery,275
Assam,2006,F,100,1,Robbery,239
Assam,2007,F,100,1,Robbery,286
Assam,2008,F,100,1,Robbery,234
Assam,2009,F,100,1,Robbery,151
Assam,2010,F,100,1,Robbery,138
Bihar,2001,F,100,1,Robbery,874
Bihar,2002,F,100,1,Robbery,740
Bihar,2003,F,100,1,Robbery,847
Bihar,2004,F,100,1,Robbery,851
Bihar,2005,F,100,1,Robbery,829
Bihar,2006,F,100,1,Robbery,950
Bihar,2007,F,100,1,Robbery,773
Bihar,2008,F,100,1,Robbery,784
Bihar,2009,F,100,1,Robbery,706
Bihar,2010,F,100,1,Robbery,672
Chandigarh,2001,F,100,1,Robbery,6
Chandigarh,2002,F,100,1,Robbery,14
Chandigarh,2003,F,100,1,Robbery,7
Chandigarh,2004,F,100,1,Robbery,4
Chandigarh,2005,F,100,1,Robbery,2
Chandigarh,2006,F,100,1,Robbery,10
Chandigarh,2007,F,100,1,Robbery,18
Chandigarh,2008,F,100,1,Robbery,23
Chandigarh,2009,F,100,1,Robbery,11
Chandigarh,2010,F,100,1,Robbery,33
Chhattisgarh,2001,F,100,1,Robbery,114
Chhattisgarh,2002,F,100,1,Robbery,315
Chhattisgarh,2003,F,100,1,Robbery,110
Chhattisgarh,2004,F,100,1,Robbery,274
Chhattisgarh,2005,F,100,1,Robbery,367
Chhattisgarh,2006,F,100,1,Robbery,245
Chhattisgarh,2007,F,100,1,Robbery,245
Chhattisgarh,2008,F,100,1,Robbery,267
Chhattisgarh,2009,F,100,1,Robbery,271
Chhattisgarh,2010,F,100,1,Robbery,257
Dadra & Nagar Haveli,2001,F,100,1,Robbery,1
Dadra & Nagar Haveli,2002,F,100,1,Robbery,3
Dadra & Nagar Haveli,2004,F,100,1,Robbery,1
Dadra & Nagar Haveli,2007,F,100,1,Robbery,4
Dadra & Nagar Haveli,2009,F,100,1,Robbery,1
Daman & Diu,2002,F,100,1,Robbery,1
Daman & Diu,2003,F,100,1,Robbery,1
Daman & Diu,2006,F,100,1,Robbery,1
Daman & Diu,2007,F,100,1,Robbery,1
Daman & Diu,2008,F,100,1,Robbery,1
Daman & Diu,2009,F,100,1,Robbery,1
Daman & Diu,2010,F,100,1,Robbery,1
Delhi,2001,F,100,1,Robbery,150
Delhi,2002,F,100,1,Robbery,372
Delhi,2003,F,100,1,Robbery,379
Delhi,2004,F,100,1,Robbery,495
Delhi,2005,F,100,1,Robbery,485
Delhi,2006,F,100,1,Robbery,516
Delhi,2007,F,100,1,Robbery,537
Delhi,2008,F,100,1,Robbery,278
Delhi,2009,F,100,1,Robbery,259
Delhi,2010,F,100,1,Robbery,425
Goa,2001,F,100,1,Robbery,45
Goa,2002,F,100,1,Robbery,22
Goa,2003,F,100,1,Robbery,13
Goa,2004,F,100,1,Robbery,13
Goa,2005,F,100,1,Robbery,10
Goa,2006,F,100,1,Robbery,10
Goa,2007,F,100,1,Robbery,5
Goa,2008,F,100,1,Robbery,10
Goa,2009,F,100,1,Robbery,14
Goa,2010,F,100,1,Robbery,6
Gujarat,2001,F,100,1,Robbery,266
Gujarat,2002,F,100,1,Robbery,250
Gujarat,2003,F,100,1,Robbery,294
Gujarat,2004,F,100,1,Robbery,333
Gujarat,2005,F,100,1,Robbery,310
Gujarat,2006,F,100,1,Robbery,352
Gujarat,2007,F,100,1,Robbery,293
Gujarat,2008,F,100,1,Robbery,327
Gujarat,2009,F,100,1,Robbery,230
Gujarat,2010,F,100,1,Robbery,288
Haryana,2001,F,100,1,Robbery,241
Haryana,2002,F,100,1,Robbery,276
Haryana,2003,F,100,1,Robbery,315
Haryana,2004,F,100,1,Robbery,319
Haryana,2005,F,100,1,Robbery,338
Haryana,2006,F,100,1,Robbery,253
Haryana,2007,F,100,1,Robbery,236
Haryana,2008,F,100,1,Robbery,299
Haryana,2009,F,100,1,Robbery,285
Haryana,2010,F,100,1,Robbery,350
Himachal Pradesh,2001,F,100,1,Robbery,14
Himachal Pradesh,2002,F,100,1,Robbery,8
Himachal Pradesh,2003,F,100,1,Robbery,11
Himachal Pradesh,2004,F,100,1,Robbery,15
Himachal Pradesh,2005,F,100,1,Robbery,15
Himachal Pradesh,2006,F,100,1,Robbery,12
Himachal Pradesh,2007,F,100,1,Robbery,14
Himachal Pradesh,2008,F,100,1,Robbery,11
Himachal Pradesh,2009,F,100,1,Robbery,9
Himachal Pradesh,2010,F,100,1,Robbery,7
Jammu & Kashmir,2001,F,100,1,Robbery,25
Jammu & Kashmir,2002,F,100,1,Robbery,32
Jammu & Kashmir,2003,F,100,1,Robbery,25
Jammu & Kashmir,2004,F,100,1,Robbery,29
Jammu & Kashmir,2005,F,100,1,Robbery,38
Jammu & Kashmir,2006,F,100,1,Robbery,36
Jammu & Kashmir,2007,F,100,1,Robbery,28
Jammu & Kashmir,2008,F,100,1,Robbery,29
Jammu & Kashmir,2009,F,100,1,Robbery,43
Jammu & Kashmir,2010,F,100,1,Robbery,19
Jharkhand,2001,F,100,1,Robbery,286
Jharkhand,2002,F,100,1,Robbery,223
Jharkhand,2003,F,100,1,Robbery,265
Jharkhand,2004,F,100,1,Robbery,265
Jharkhand,2005,F,100,1,Robbery,449
Jharkhand,2006,F,100,1,Robbery,261
Jharkhand,2007,F,100,1,Robbery,427
Jharkhand,2008,F,100,1,Robbery,518
Jharkhand,2009,F,100,1,Robbery,532
Jharkhand,2010,F,100,1,Robbery,501
Karnataka,2001,F,100,1,Robbery,512
Karnataka,2002,F,100,1,Robbery,528
Karnataka,2003,F,100,1,Robbery,509
Karnataka,2004,F,100,1,Robbery,449
Karnataka,2005,F,100,1,Robbery,612
Karnataka,2006,F,100,1,Robbery,607
Karnataka,2007,F,100,1,Robbery,831
Karnataka,2008,F,100,1,Robbery,615
Karnataka,2009,F,100,1,Robbery,542
Karnataka,2010,F,100,1,Robbery,1741
Kerala,2001,F,100,1,Robbery,138
Kerala,2002,F,100,1,Robbery,141
Kerala,2003,F,100,1,Robbery,156
Kerala,2004,F,100,1,Robbery,187
Kerala,2005,F,100,1,Robbery,224
Kerala,2006,F,100,1,Robbery,277
Kerala,2007,F,100,1,Robbery,417
Kerala,2008,F,100,1,Robbery,363
Kerala,2009,F,100,1,Robbery,355
Kerala,2010,F,100,1,Robbery,397
Madhya Pradesh,2001,F,100,1,Robbery,1237
Madhya Pradesh,2002,F,100,1,Robbery,943
Madhya Pradesh,2003,F,100,1,Robbery,1182
Madhya Pradesh,2004,F,100,1,Robbery,1088
Madhya Pradesh,2005,F,100,1,Robbery,1305
Madhya Pradesh,2006,F,100,1,Robbery,980
Madhya Pradesh,2007,F,100,1,Robbery,1144
Madhya Pradesh,2008,F,100,1,Robbery,1428
Madhya Pradesh,2009,F,100,1,Robbery,1170
Madhya Pradesh,2010,F,100,1,Robbery,1701
Maharashtra,2001,F,100,1,Robbery,1017
Maharashtra,2002,F,100,1,Robbery,1056
Maharashtra,2003,F,100,1,Robbery,960
Maharashtra,2004,F,100,1,Robbery,964
Maharashtra,2005,F,100,1,Robbery,1003
Maharashtra,2006,F,100,1,Robbery,920
Maharashtra,2007,F,100,1,Robbery,952
Maharashtra,2008,F,100,1,Robbery,1060
Maharashtra,2009,F,100,1,Robbery,935
Maharashtra,2010,F,100,1,Robbery,1098
Manipur,2004,F,100,1,Robbery,2
Manipur,2005,F,100,1,Robbery,2
Manipur,2006,F,100,1,Robbery,1
Manipur,2007,F,100,1,Robbery,3
Manipur,2008,F,100,1,Robbery,5
Manipur,2009,F,100,1,Robbery,6
Manipur,2010,F,100,1,Robbery,8
Meghalaya,2001,F,100,1,Robbery,10
Meghalaya,2002,F,100,1,Robbery,25
Meghalaya,2003,F,100,1,Robbery,12
Meghalaya,2004,F,100,1,Robbery,21
Meghalaya,2005,F,100,1,Robbery,32
Meghalaya,2006,F,100,1,Robbery,33
Meghalaya,2007,F,100,1,Robbery,18
Meghalaya,2008,F,100,1,Robbery,24
Meghalaya,2009,F,100,1,Robbery,17
Meghalaya,2010,F,100,1,Robbery,14
Mizoram,2001,F,100,1,Robbery,15
Mizoram,2002,F,100,1,Robbery,4
Mizoram,2003,F,100,1,Robbery,7
Mizoram,2004,F,100,1,Robbery,18
Mizoram,2005,F,100,1,Robbery,3
Mizoram,2006,F,100,1,Robbery,5
Mizoram,2007,F,100,1,Robbery,18
Mizoram,2008,F,100,1,Robbery,5
Mizoram,2009,F,100,1,Robbery,6
Mizoram,2010,F,100,1,Robbery,10
Nagaland,2001,F,100,1,Robbery,14
Nagaland,2002,F,100,1,Robbery,11
Nagaland,2003,F,100,1,Robbery,12
Nagaland,2004,F,100,1,Robbery,153
